time,uniswap_min_price,uniswap_max_price,uniswap_volume,out_of_band_value
2025-07-13 02:00:00.000 UTC,1.0003191655970665,1.000521602947413,183110.13242989214,
2025-07-13 01:00:00.000 UTC,1.0003249537825343,1.0005276956424471,99679.25756179301,
2025-07-13 00:00:00.000 UTC,1.0003238849985308,1.0005271406804617,105883.66691334925,
2025-07-12 23:00:00.000 UTC,1.0003210933963207,1.0005244133837181,131369.85949894853,
2025-07-12 22:00:00.000 UTC,1.0003194077803976,1.0005222976546844,77891.53708054099,
2025-07-12 21:00:00.000 UTC,1.0003214875910658,1.0005221313874464,38148.642849317665,
2025-07-12 20:00:00.000 UTC,1.000321578772322,1.000522962573159,53215.30610156016,
2025-07-12 19:00:00.000 UTC,1.0003266797423964,1.0005407678904044,595132.7260781876,
2025-07-12 18:00:00.000 UTC,1.0003388156308681,1.0005461808571712,202116.44098552986,
2025-07-12 17:00:00.000 UTC,1.000329815447826,1.0005472125241124,483619.0028253606,
2025-07-12 16:00:00.000 UTC,1.0002895063395314,1.000531810579215,1000879.8091133257,
2025-07-12 15:00:00.000 UTC,1.0002851350523063,1.0004939216460935,532306.4514824984,
2025-07-12 14:00:00.000 UTC,1.0002908358509568,1.0004996512446818,566669.1153707589,
2025-07-12 13:00:00.000 UTC,1.0002773037382793,1.00049552604429,1075838.5263760863,
2025-07-12 12:00:00.000 UTC,1.000279693822513,1.0004811424361626,125275.79599314781,
2025-07-12 11:00:00.000 UTC,1.0002772759049663,1.0004855324407371,327368.67935799906,
2025-07-12 10:00:00.000 UTC,1.0002779111189712,1.0004844078707067,291620.97498387663,
2025-07-12 09:00:00.000 UTC,1.0002745999361387,1.000475523360441,65552.27987184186,
2025-07-12 08:00:00.000 UTC,1.0002745274450475,1.0004766958989708,92740.56729267808,
2025-07-12 07:00:00.000 UTC,1.0002742207099897,1.000475225732223,47488.15592860141,
2025-07-12 06:00:00.000 UTC,1.0002622864824104,1.000481062723862,243301.59541736817,
2025-07-12 05:00:00.000 UTC,1.0002804618460943,1.0004892401462406,261607.80034278738,
2025-07-12 04:00:00.000 UTC,1.000271364037065,1.0004813019376144,498130.6753480596,
2025-07-12 03:00:00.000 UTC,1.0002688448079118,1.000471602570899,78236.38616041142,
2025-07-12 02:00:00.000 UTC,1.0002648512655843,1.000468887399168,240409.69890668316,
2025-07-12 01:00:00.000 UTC,1.000251294680088,1.0004651878978794,480963.6594454536,
2025-07-12 00:00:00.000 UTC,1.0002482140778284,1.0004518909084499,160591.52195784886,
2025-07-11 23:00:00.000 UTC,1.00024765993266,1.0004508865148367,287081.68432372453,
2025-07-11 22:00:00.000 UTC,1.0002294208013287,1.0004461357367145,473008.6561806049,
2025-07-11 21:00:00.000 UTC,1.0001921838232921,1.0004294625732586,1115471.7481633653,
2025-07-11 20:00:00.000 UTC,1.000188141588433,1.0003961698496813,401514.9597583637,
2025-07-11 19:00:00.000 UTC,1.000190192099799,1.000450024949787,1787262.8656575368,
2025-07-11 18:00:00.000 UTC,1.0002390693929548,1.0004443060049155,219849.3515529093,
2025-07-11 17:00:00.000 UTC,1.0002387313432837,1.000439925359381,223460.2966726271,
2025-07-11 16:00:00.000 UTC,1.0002267407407406,1.0004395335840166,836305.6665814179,
2025-07-11 15:00:00.000 UTC,1.0002094220737188,1.000431527544318,784489.8535147916,
2025-07-11 14:00:00.000 UTC,1.0002093930607774,1.000416860815715,438639.50365006446,
2025-07-11 13:00:00.000 UTC,1.0002145146926271,1.000422977421401,834435.8481886458,
2025-07-11 12:00:00.000 UTC,1.00022,1.0004763247557142,2777837.8245845702,
2025-07-11 11:00:00.000 UTC,1.0002583402297038,1.0004732368213205,423002.9168478458,
2025-07-11 10:00:00.000 UTC,1.0002385142442798,1.0004599857575027,603338.8147134652,
2025-07-11 09:00:00.000 UTC,1.0002287801724137,1.0004390377070893,385738.48248476174,
2025-07-11 08:00:00.000 UTC,0.9995814148179154,1.0004315318851829,183238.55536492675,
2025-07-11 07:00:00.000 UTC,1.0002224653116167,1.000435215910688,751331.272276009,
2025-07-11 06:00:00.000 UTC,1.0002049531013615,1.0004338507292574,1202464.9500590481,
2025-07-11 05:00:00.000 UTC,1.000177900581456,1.0004087997142859,1164610.4854779074,
2025-07-11 04:00:00.000 UTC,1.0001743474913198,1.0003895169688968,781308.6968458734,
2025-07-11 03:00:00.000 UTC,1.0001764816584033,1.0004182952419391,1326722.9953473294,
2025-07-11 02:00:00.000 UTC,1.0002132952696683,1.0004584166750827,4168770.2485907003,
2025-07-11 01:00:00.000 UTC,1.0002229934678988,1.0004464953639922,1335319.6468223142,
2025-07-11 00:00:00.000 UTC,1.000247116463066,1.0004718633952379,1131967.8496884292,
2025-07-10 23:00:00.000 UTC,1.0002564133735794,1.0005209955583696,3420619.3847923907,
2025-07-10 22:00:00.000 UTC,1.0002893547795437,1.000516896274293,1514974.8741417122,
2025-07-10 21:00:00.000 UTC,1.0003508492513633,1.0007640031019267,3713020.0429121475,
2025-07-10 20:00:00.000 UTC,1.0004650915651445,1.0007488032237675,1193500.9128034129,
2025-07-10 19:00:00.000 UTC,1.0004602494045116,1.0006653434157544,226090.44022926383,
2025-07-10 18:00:00.000 UTC,1.0004532605,1.0006627537647317,458406.4848220824,
2025-07-10 17:00:00.000 UTC,1.000449296273237,1.000674210022676,626480.3043708061,
2025-07-10 16:00:00.000 UTC,1.0003217441413754,1.0006872953218087,3616139.6053777547,
2025-07-10 15:00:00.000 UTC,1.0002438852550133,1.0005232841128522,1568404.0454481996,
2025-07-10 14:00:00.000 UTC,1.0001922693925867,1.0004442141568917,1198439.13450853,
2025-07-10 13:00:00.000 UTC,1.00018649594479,1.0003987795742617,559603.8010931106,
2025-07-10 12:00:00.000 UTC,1.0001810525052266,1.0003865744772424,212618.27607178342,
2025-07-10 11:00:00.000 UTC,1.0001679555121457,1.0003812097815188,449448.722077355,
2025-07-10 10:00:00.000 UTC,1.0001632466792951,1.0003682289405307,209890.3342683,
2025-07-10 09:00:00.000 UTC,1.0001605170944923,1.0003668803694978,290781.35841112316,
2025-07-10 08:00:00.000 UTC,1.0001576872888898,1.0003631314649162,279704.73412471893,
2025-07-10 07:00:00.000 UTC,1.0001401460604815,1.0003630779585941,665687.1454281436,
2025-07-10 06:00:00.000 UTC,1.0001399133606566,1.0003738286784771,1186836.8014548044,
2025-07-10 05:00:00.000 UTC,1.0001670911859144,1.0003720837843744,149896.94676434604,
2025-07-10 04:00:00.000 UTC,1.0001670307430712,1.000369044704071,87864.67523309196,
2025-07-10 03:00:00.000 UTC,1.0001608076722934,1.0003693594521847,269266.75247440673,
2025-07-10 02:00:00.000 UTC,1.0001575828931635,1.000361840111522,259878.7929992689,
